transaction_id,date,fund_id,transaction_amount,fee_amount,status
TX01203,2025-01-31,FND009,306972.0100108154,2707.250578155973,Completed
TX01204,2025-12-31,FND008,389996.8815288356,468.7931134567802,Completed
TX01205,2024-03-31,FND005,24483.537740596756,171.79903191116722,Completed
TX01206,2024-10-31,FND008,161902.45504561416,803.3592592532373,Completed
TX01207,2024-09-30,FND001,26203.227945308783,36.55166339443862,Completed
TX01208,2024-10-31,FND006,408683.2412653177,1912.2849390104243,Pending
TX01209,2024-02-29,FND006,40747.30988259102,58.556512896428664,Completed
TX01210,2025-10-31,FND010,161035.37032716264,1558.0565180435517,Completed
TX01211,2025-06-30,FND010,215657.77831371228,1913.9796680413056,Completed
TX01212,2025-01-31,FND001,496306.2615722485,3440.0536109765876,Completed
TX01213,2023-08-31,FND001,264220.47633457254,2225.670280720556,Pending
TX01214,2023-06-30,FND008,421389.589310952,3160.9956707054234,Completed
TX01215,2023-03-31,FND009,321745.49847987265,2023.5098051636335,Completed
TX01216,2025-12-31,FND002,320053.8243055949,691.7411895630831,Completed
TX01217,2023-03-31,FND001,21252.270355212848,196.02132395776044,Completed
TX01218,2024-03-31,FND002,394856.03668387525,505.77980121923304,Completed
TX01219,2024-04-30,FND007,3693.872549655029,25.918219682698208,Completed
TX01220,2023-12-31,FND001,161045.81307999187,1418.6162568218908,Completed
TX01221,2025-03-31,FND009,201932.93291874492,579.6673632138916,Completed
TX01222,2025-07-31,FND010,118931.95854410685,223.67688345701734,Completed
TX01223,2024-09-30,FND009,95004.11965810163,143.09712875192344,Completed
TX01224,2025-01-31,FND007,461071.75050662115,1270.4797505415465,Completed
TX01225,2024-05-31,FND004,198742.3539833586,1439.8426599573138,Completed
TX01226,2025-03-31,FND003,228020.43764415785,1194.1578471404275,Completed
TX01227,2024-09-30,FND001,7745.118578160308,19.049402182416323,Completed
TX01228,2025-02-28,FND004,339715.3229078622,878.0770397573868,Completed
TX01229,2025-12-31,FND010,117865.33083425701,403.8902598486657,Completed
TX01230,2023-09-30,FND002,240587.3348795482,1048.6880314932412,Completed
TX01231,2024-01-31,FND002,260062.35674769568,957.6843478547788,Completed
TX01232,2024-01-31,FND007,82640.60200101238,352.45425041897414,Completed
TX01233,2024-10-31,FND009,342254.4938404898,1888.068197682508,Failed
TX01234,2025-07-31,FND007,290303.46225970227,1907.414648240177,Completed
TX01235,2025-07-31,FND001,174952.63225198,1311.480585648605,Completed
TX01236,2025-02-28,FND005,31742.384660942156,78.16516955799199,Completed
TX01237,2023-12-31,FND001,151394.50608741326,1004.329235283883,Completed
TX01238,2025-12-31,FND006,252707.948285655,1583.392279353795,Completed
TX01239,2025-02-28,FND008,88681.9076725761,565.2628763663563,Completed
TX01240,2024-06-30,FND001,412742.3029550481,2215.3119431532277,Pending
TX01241,2023-10-31,FND003,91722.42436780792,162.6416061268879,Completed
TX01242,2023-04-30,FND005,94819.84288094818,652.1927447555336,Completed
TX01243,2024-11-30,FND003,28499.71033039271,256.23680264202756,Completed
TX01244,2023-01-31,FND003,92519.2689562601,451.9512560070299,Pending
TX01245,2025-12-31,FND005,430544.620480682,451.6384578521746,Completed
TX01246,2025-03-31,FND010,387890.6330130721,1961.3125571511898,Failed
TX01247,2023-04-30,FND003,421343.29557534266,3305.6316483279966,Completed
TX01248,2024-12-31,FND005,446413.05269402935,2289.138762775636,Completed
TX01249,2024-07-31,FND007,304273.62160296884,1412.5455201981622,Failed
TX01250,2024-02-29,FND006,184271.5729390739,1699.7819280670806,Pending
TX01251,2025-09-30,FND001,192383.7217045545,1640.9527092185513,Completed
TX01252,2025-01-31,FND005,20143.566816494866,178.0122160379631,Completed
TX01253,2023-10-31,FND001,249086.47307812516,1745.284098282265,Completed
TX01254,2025-04-30,FND003,48451.73020765401,72.09160544685015,Completed
TX01255,2023-03-31,FND001,438978.7673877728,3651.5789837277334,Pending
TX01256,2024-11-30,FND007,55568.59565162994,254.26086857424858,Completed
TX01257,2025-09-30,FND002,107150.75609900628,689.2228177627252,Pending
TX01258,2023-05-31,FND008,203025.08491945404,1128.2418616290993,Completed
TX01259,2023-01-31,FND005,396402.996904048,1199.9749476766485,Completed
TX01260,2023-08-31,FND006,441982.96102686203,2675.456118142955,Pending
TX01261,2025-02-28,FND005,247430.74865834203,2388.799930552676,Completed
TX01262,2023-09-30,FND004,275084.97818087286,2127.8503899970583,Completed
TX01263,2024-04-30,FND003,360858.4748387247,2497.1763782076764,Completed
TX01264,2023-09-30,FND003,361973.94973860926,1254.7371992997464,Completed
TX01265,2025-01-31,FND007,136848.0307105163,609.9928195302322,Completed
TX01266,2024-08-31,FND001,420380.932522464,3073.674074592657,Pending
TX01267,2023-02-28,FND005,197447.2611093158,538.4107737782393,Completed
TX01268,2023-06-30,FND004,494619.12502687244,1237.2735892457852,Completed
TX01269,2023-03-31,FND009,127040.41733567737,1075.625074783637,Completed
TX01270,2023-08-31,FND002,205054.69064257934,1426.7148764319888,Completed
TX01271,2023-04-30,FND005,225349.85409786092,607.9240969862141,Completed
TX01272,2025-08-31,FND010,410946.2533669534,516.6162577123916,Completed
TX01273,2023-08-31,FND007,196901.28743019453,803.0036137167892,Completed
TX01274,2024-08-31,FND006,366843.3585301861,677.3903417287954,Completed
TX01275,2023-04-30,FND001,373410.5924719693,401.48820778558604,Completed
TX01276,2024-10-31,FND004,367401.743234827,1594.5069663901254,Completed
TX01277,2023-08-31,FND009,353124.00760309934,1907.9534145987545,Completed
TX01278,2023-05-31,FND001,38013.92160156179,103.7075379962546,Completed
TX01279,2023-08-31,FND002,498793.7138800402,4480.404059234852,Completed
TX01280,2024-07-31,FND009,367690.40972930094,1375.5953807461617,Completed
TX01281,2024-04-30,FND005,156959.28246612436,1448.7303419228542,Completed
TX01282,2025-01-31,FND006,403067.69919688196,2588.7435207012595,Pending
TX01283,2024-04-30,FND006,123394.3731822093,621.3734134315486,Completed
TX01284,2023-08-31,FND005,485638.7360308617,2400.173738429456,Completed
TX01285,2024-10-31,FND009,365028.9473579879,1505.9594082130964,Completed
TX01286,2025-03-31,FND009,220776.85075736698,2011.4092693997986,Completed
TX01287,2023-05-31,FND001,264132.52012033,2371.2015807372636,Completed
TX01288,2024-11-30,FND007,461102.3522614265,894.8848470490378,Completed
TX01289,2025-10-31,FND010,225562.0955243735,900.9427423511047,Completed
TX01290,2024-11-30,FND005,83194.15572454747,599.188453538984,Completed
TX01291,2024-10-31,FND001,160475.12370373917,1015.2091484238488,Completed
TX01292,2023-04-30,FND008,376452.2073727926,2928.729051808541,Completed
TX01293,2024-12-31,FND009,321496.8035900504,432.49485879575633,Pending
TX01294,2025-01-31,FND005,250678.8218318107,1057.2680014655914,Completed
TX01295,2024-03-31,FND005,346707.79811632447,3064.4491271273437,Completed
TX01296,2025-02-28,FND008,264378.24203951476,1496.0288185711474,Pending
TX01297,2024-11-30,FND001,482380.548935402,801.7503296285762,Pending
TX01298,2023-03-31,FND003,265407.93713358487,1734.209202834484,Completed
TX01299,2023-01-31,FND007,136870.54469335897,345.5390652568619,Completed
TX01300,2024-03-31,FND009,71619.0800225301,640.4344116047016,Completed
TX01301,2025-09-30,FND003,422551.07719508983,3835.9439224340736,Completed
TX01302,2024-11-30,FND001,50892.638494404564,66.25777965523312,Completed
TX01303,2023-04-30,FND004,398097.5788570745,1617.0509262094433,Completed
TX01304,2023-10-31,FND009,17679.840013517594,76.03690233604159,Completed
TX01305,2023-02-28,FND005,73145.27540955278,530.8390802461055,Completed
TX01306,2025-08-31,FND003,277475.13334664516,2602.0218913422423,Completed
TX01307,2023-11-30,FND002,70720.56292249808,131.90323203561914,Completed
TX01308,2023-04-30,FND003,271650.8935350289,1561.207070572545,Failed
TX01309,2023-06-30,FND009,405259.9052819852,724.6740371902126,Completed
TX01310,2024-02-29,FND010,105117.30466605707,734.5024913809623,Completed
TX01311,2025-08-31,FND005,67600.97076178211,557.891839349785,Completed
TX01312,2023-02-28,FND002,86465.43192245354,663.5997407736432,Pending
TX01313,2025-04-30,FND004,79983.24229898745,575.3241754976098,Completed
TX01314,2024-06-30,FND010,374439.2494646631,1257.4849632538767,Pending
TX01315,2024-01-31,FND004,8252.533497729348,14.264894645865672,Completed
TX01316,2024-10-31,FND009,491306.8825731101,2825.2633421649775,Completed
TX01317,2025-05-31,FND009,324367.7970081,1313.2838385089815,Pending
TX01318,2024-07-31,FND005,167773.4532927972,206.64349010711484,Completed
TX01319,2023-06-30,FND003,219236.43864386482,2059.456584430155,Completed
TX01320,2023-07-31,FND009,319589.0802554197,1144.5577079294144,Completed
TX01321,2024-09-30,FND003,426362.7783669904,2346.138304006489,Completed
TX01322,2023-03-31,FND003,132539.11446363383,1271.2835682583873,Pending
TX01323,2024-11-30,FND009,1357.7124945833111,12.805510963233552,Completed
TX01324,2023-12-31,FND008,227480.4413779721,1600.294094814303,Completed
TX01325,2024-06-30,FND002,129219.19745472647,153.53639108288536,Completed
TX01326,2023-02-28,FND008,181892.3559297397,1142.2506998383424,Pending
TX01327,2025-11-30,FND002,191192.29413533304,899.8791398687733,Pending
TX01328,2023-04-30,FND003,92925.72974888328,458.28556900563666,Completed
TX01329,2023-01-31,FND004,207319.4175883699,592.067860281442,Completed
TX01330,2024-02-29,FND006,346240.09017226135,1539.9458482192947,Completed
TX01331,2023-02-28,FND003,220314.38244332833,353.6410913397789,Completed
TX01332,2025-12-31,FND003,433347.2740464793,563.3119328030427,Completed
TX01333,2024-07-31,FND010,349297.24527739844,2833.617712777535,Completed
TX01334,2025-07-31,FND002,285924.79409166327,1335.5385560989464,Completed
TX01335,2025-08-31,FND008,314001.94191735314,1208.0843725689886,Completed
TX01336,2023-07-31,FND002,173568.45658448737,732.5578950548279,Completed
TX01337,2023-02-28,FND007,470149.7375298914,4244.826435744218,Pending
TX01338,2023-06-30,FND002,218431.44406481052,659.3267435721859,Completed
TX01339,2025-07-31,FND010,275261.52825191146,2474.699892642502,Completed
TX01340,2025-03-31,FND003,105813.62130874273,481.10838283541653,Pending
TX01341,2023-09-30,FND004,354184.2052028788,1893.8607366516108,Completed
TX01342,2024-07-31,FND005,442578.4466756384,2740.9695843988807,Completed
TX01343,2025-01-31,FND001,496054.00132738124,1078.0072520477904,Pending
TX01344,2023-01-31,FND008,207042.6836050174,1208.6000262379835,Completed
TX01345,2024-11-30,FND001,123155.13662786123,877.5108707830697,Completed
TX01346,2025-07-31,FND004,54930.66933952776,270.59946523827284,Completed
TX01347,2023-03-31,FND004,158686.3567103305,607.29084189443,Pending
TX01348,2024-02-29,FND005,386488.7732895097,973.7594150162685,Completed
TX01349,2023-06-30,FND007,298764.77206300234,1205.4615746508964,Completed
TX01350,2023-06-30,FND003,255368.77638353483,1600.4849591804873,Pending
TX01351,2024-05-31,FND008,182393.71422726408,1234.6329949593394,Completed
TX01352,2025-12-31,FND010,466024.4535661305,1635.6746870224342,Completed
TX01353,2023-03-31,FND010,301903.9178189295,457.1412440675354,Pending
TX01354,2023-07-31,FND002,440084.8522555484,4399.823763114839,Completed
TX01355,2025-05-31,FND008,65360.475055655465,340.9301160662037,Completed
TX01356,2025-02-28,FND007,138172.93347028678,178.96142708694472,Pending
TX01357,2025-06-30,FND005,491343.55333529104,3308.4264305735283,Completed
TX01358,2023-09-30,FND010,258607.66377683016,616.4544174689034,Completed
TX01359,2023-05-31,FND010,135990.36830575144,1120.9052145335995,Completed
TX01360,2024-01-31,FND008,155554.88165391368,831.4860840150008,Completed
TX01361,2025-07-31,FND003,149539.18408083002,1037.4838323968004,Completed
TX01362,2023-02-28,FND006,456736.55608841684,2958.3961233813225,Completed
TX01363,2024-08-31,FND003,228209.04615449248,2094.0320427721936,Completed
TX01364,2025-02-28,FND002,343954.21920215077,640.3697649313962,Completed
TX01365,2023-02-28,FND007,182499.03504670644,1425.107088218167,Completed
TX01366,2024-01-31,FND002,419864.6107670267,2113.4043149426384,Completed
TX01367,2023-06-30,FND006,201369.32726463597,745.9522998525966,Completed
TX01368,2024-11-30,FND010,361748.7687703341,1033.07262467181,Pending
TX01369,2025-10-31,FND004,294989.03231950034,1501.435434058806,Pending
TX01370,2024-06-30,FND008,411003.0176061561,631.0217563334464,Completed
TX01371,2023-03-31,FND009,55530.4432387118,452.54301632993406,Completed
TX01372,2024-05-31,FND006,173888.17425225495,1696.6978878772377,Completed
TX01373,2025-09-30,FND010,21448.132902695335,157.54875212272577,Completed
TX01374,2024-07-31,FND003,236332.67679980505,1748.5998272062627,Completed
TX01375,2023-05-31,FND001,179822.90529325642,476.31207144293523,Completed
TX01376,2024-09-30,FND007,316255.64698272495,1048.0922564827624,Failed
TX01377,2024-04-30,FND009,5913.565680993464,18.584958573467233,Completed
TX01378,2025-09-30,FND010,121198.15378903587,262.8896113924147,Completed
TX01379,2024-03-31,FND007,141966.86458386132,851.295440217649,Completed
TX01380,2024-05-31,FND010,243542.71340943777,931.3169048103939,Completed
TX01381,2025-09-30,FND002,53651.309554199346,383.47950458442654,Completed
TX01382,2024-10-31,FND006,26970.873539309592,241.61065641335335,Completed
TX01383,2023-11-30,FND004,293345.66221343284,2870.300765515442,Completed
TX01384,2023-01-31,FND003,42436.34014728303,115.40421892394455,Completed
TX01385,2023-08-31,FND010,494142.79545645026,2223.4762848227456,Failed
TX01386,2025-12-31,FND007,481188.0738070077,2334.355083533654,Completed
TX01387,2024-05-31,FND005,342701.80598132004,729.6039406717342,Completed
TX01388,2024-07-31,FND004,140951.14887812154,1068.3993975012863,Completed
TX01389,2024-09-30,FND009,397152.78751927393,3933.4273166362022,Completed
TX01390,2025-06-30,FND009,15389.327133930969,62.223049232499775,Completed
TX01391,2025-10-31,FND010,419605.06166376144,541.6721133267157,Completed
TX01392,2024-10-31,FND002,281014.4221893061,1483.1024153076978,Completed
TX01393,2025-03-31,FND004,308247.3006691412,2225.1023425809135,Completed
TX01394,2023-10-31,FND010,208331.20495126126,963.5287415008554,Completed
TX01395,2025-01-31,FND001,354631.7384174407,719.8823822409532,Completed
TX01396,2025-08-31,FND002,412077.07321034843,794.6168112152927,Completed
TX01397,2023-06-30,FND004,250274.8019419012,2209.7678423327125,Completed
TX01398,2024-05-31,FND005,240564.98097778315,1304.5033917980024,Completed
TX01399,2025-11-30,FND007,10731.821157649594,88.5519388065747,Failed
TX01400,2024-07-31,FND001,408200.7176487321,3356.653577818513,Completed
TX01401,2024-09-30,FND009,144787.91575292413,452.3277827475086,Completed
TX01402,2025-05-31,FND007,148062.7085813779,150.47736036588125,Failed
TX01403,2024-05-31,FND008,495502.09857884597,2830.2457246243266,Pending
TX01404,2023-06-30,FND010,165823.53609088235,195.26247336588614,Completed
TX01405,2024-04-30,FND005,61005.242298796584,187.68924635774104,Completed
TX01406,2025-11-30,FND008,283939.15038466593,2030.827022226683,Pending
TX01407,2024-05-31,FND005,189248.740872132,1320.3254624176577,Completed
TX01408,2024-08-31,FND009,153401.3357728329,371.0700447624917,Failed
TX01409,2024-08-31,FND005,449163.7935217265,3406.655422023895,Completed
TX01410,2025-10-31,FND003,157370.47953418182,575.3432851120631,Completed
TX01411,2025-01-31,FND003,171590.93527941284,431.43863840980225,Completed
TX01412,2024-12-31,FND006,212269.98778466348,220.8754828886226,Completed
TX01413,2025-08-31,FND009,162801.18605213333,325.4907405055582,Completed
TX01414,2025-11-30,FND005,51775.50972200686,74.67963137959279,Completed
TX01415,2024-03-31,FND002,330533.03226224345,2503.3658851768187,Completed
TX01416,2025-11-30,FND005,334235.30377332185,456.35280708896664,Completed
TX01417,2025-02-28,FND002,102915.07166436235,331.8852644392524,Completed
TX01418,2025-07-31,FND001,490533.715068423,3199.93376747496,Completed
TX01419,2024-08-31,FND003,7960.5603272638145,55.03986777202327,Completed
TX01420,2024-02-29,FND009,348319.67208756774,1421.93737649339,Completed
TX01421,2023-10-31,FND010,442965.25485669833,3031.237380963694,Completed
TX01422,2024-12-31,FND001,199645.5019398792,247.16554823467695,Failed
TX01423,2023-11-30,FND003,165359.6554500746,1040.138466362286,Completed
TX01424,2024-09-30,FND010,336467.13590756594,3054.3671006034288,Failed
TX01425,2023-12-31,FND002,392483.72282376274,722.0447296646339,Pending
TX01426,2023-09-30,FND008,349438.0241717427,1002.8646482627848,Completed
TX01427,2024-10-31,FND006,108212.44860607405,147.4904779266279,Completed
TX01428,2024-11-30,FND003,379393.00598804874,3089.280291633844,Completed
TX01429,2023-03-31,FND002,320338.23617217067,2800.486420011521,Completed
TX01430,2025-03-31,FND007,191326.2565478949,326.7773108944688,Completed
TX01431,2025-06-30,FND009,348414.4966245149,994.6063273634128,Completed
TX01432,2025-12-31,FND005,63844.379882702786,582.7636826833046,Pending
TX01433,2023-04-30,FND006,214903.74737035294,459.98312214282055,Pending
TX01434,2025-03-31,FND001,231847.01669493105,1869.996137646658,Completed
TX01435,2023-06-30,FND010,484068.1789519295,3764.5380761157494,Completed
TX01436,2024-04-30,FND007,49930.866432666335,245.99503949276325,Completed
TX01437,2023-06-30,FND009,245362.31189706968,1929.3182128811782,Completed
TX01438,2025-01-31,FND009,265898.65810994944,389.5870344967824,Failed
TX01439,2023-06-30,FND008,67169.39138265872,208.2631597170274,Completed
TX01440,2025-04-30,FND004,382041.62932746514,1920.1381115384982,Pending
TX01441,2025-07-31,FND007,57436.769972487404,138.24932577042543,Completed
TX01442,2023-11-30,FND002,290787.8327588786,1306.567229778912,Completed
TX01443,2024-01-31,FND003,81140.97006839486,329.9328818815875,Completed
TX01444,2025-07-31,FND003,34274.46788114926,290.2025406848228,Completed
TX01445,2023-06-30,FND009,235715.4121250484,2264.332598351614,Failed
TX01446,2025-12-31,FND003,358115.66338408337,2898.3869518119777,Completed
TX01447,2025-02-28,FND008,403798.2872162833,1737.5195612246687,Completed
TX01448,2024-06-30,FND004,425538.4666759976,2049.127215358933,Completed
TX01449,2025-11-30,FND006,262122.93898160852,1073.83365496567,Completed
TX01450,2024-04-30,FND010,24930.908486056833,198.91588131376596,Completed
TX01451,2025-02-28,FND005,237113.15316384728,1582.3934974530364,Completed
TX01452,2023-05-31,FND010,155324.78763834797,318.7123056523363,Completed
TX01453,2023-08-31,FND001,16159.410397276786,119.81853431595394,Completed
TX01454,2025-12-31,FND008,210549.40398877085,574.0682203236497,Completed
TX01455,2025-04-30,FND004,207549.10296824184,712.0026344634571,Completed
TX01456,2024-02-29,FND001,282971.06923531013,2469.785214788235,Completed
TX01457,2024-01-31,FND002,337084.87662181223,686.0009036795377,Pending
TX01458,2024-12-31,FND008,369733.97744278505,1028.0156936404308,Failed
TX01459,2024-02-29,FND008,371706.50823511754,2665.2946053412757,Failed
TX01460,2024-04-30,FND005,218951.80749233652,1244.0024199382194,Failed
TX01461,2023-12-31,FND007,110844.4928545658,392.10485151129313,Completed
TX01462,2024-10-31,FND008,360907.69605897856,2560.2637835558717,Completed
TX01463,2024-01-31,FND005,78668.34838803382,356.1686429811093,Completed
TX01464,2023-07-31,FND008,466134.82378374325,3489.1486363123586,Completed
TX01465,2024-05-31,FND009,116559.9126532107,306.6647466663114,Completed
TX01466,2024-09-30,FND001,489018.71844537905,4865.047647507973,Completed
TX01467,2024-03-31,FND001,158736.33908250692,765.1782831150341,Completed
TX01468,2023-06-30,FND010,332894.9688786942,2402.7298713211458,Completed
TX01469,2024-05-31,FND005,180720.91445368197,1755.4997131363928,Completed
TX01470,2023-05-31,FND002,226592.16665914725,1974.6910440428408,Completed
TX01471,2024-03-31,FND009,242212.64127438108,816.6355141152062,Pending
TX01472,2023-06-30,FND003,245077.8818262377,1996.0587762884277,Completed
TX01473,2023-04-30,FND010,12229.659386914547,61.11181643026269,Completed
TX01474,2025-11-30,FND005,317943.33744310355,2920.6271340044486,Completed
TX01475,2025-04-30,FND009,288906.68792371714,684.5850298660536,Completed
TX01476,2025-09-30,FND004,477979.15159099124,3635.9765230827097,Completed
TX01477,2023-07-31,FND005,64660.657989429776,564.7458879866781,Completed
TX01478,2025-05-31,FND004,401479.7026399634,3457.293171809235,Completed
TX01479,2024-04-30,FND001,207184.04492259605,963.5248386720325,Completed
TX01480,2023-09-30,FND004,386243.86120020505,3265.272702712704,Completed
TX01481,2023-04-30,FND008,396230.2509334316,1440.167766217153,Pending
TX01482,2025-06-30,FND009,476368.4232696298,2379.886113817333,Completed
TX01483,2023-06-30,FND002,141074.16148983242,1409.8735028719425,Completed
TX01484,2025-04-30,FND002,330004.7358640167,1203.0825532525462,Completed
TX01485,2025-07-31,FND003,157028.6498488683,306.7148295108311,Completed
TX01486,2023-05-31,FND007,436914.0775741074,3436.412878628825,Completed
TX01487,2023-04-30,FND003,423830.17190077406,460.2162406203767,Completed
TX01488,2023-01-31,FND005,34078.80353582857,146.58155479507616,Completed
TX01489,2025-06-30,FND010,249047.56536604775,1936.4147907837128,Completed
TX01490,2023-10-31,FND009,204602.02555125547,1470.5122481851974,Pending
TX01491,2024-07-31,FND007,455596.8342896308,4527.937132793746,Completed
TX01492,2025-05-31,FND008,490584.46666006383,3841.890797859122,Completed
TX01493,2025-04-30,FND005,52009.8613948403,447.32089149207354,Completed
TX01494,2025-08-31,FND003,318577.9431326717,2710.1439159937704,Completed
TX01495,2024-10-31,FND010,142447.11348277552,1022.8844436802565,Pending
TX01496,2023-03-31,FND006,205215.53731891324,739.337889945548,Pending
TX01497,2023-04-30,FND010,413751.91606538405,1996.3619846483657,Completed
TX01498,2023-07-31,FND009,248703.06191686503,933.6334736339444,Completed
TX01499,2024-02-29,FND010,107654.60730297344,298.48129875610795,Completed
TX01500,2025-02-28,FND009,225006.94957380227,1312.8084237025641,Completed
TX01501,2023-08-31,FND002,217428.1277128791,1023.8348055764849,Failed
TX01502,2024-11-30,FND003,353808.5534921193,918.9598752757912,Completed
TX01503,2023-04-30,FND003,473638.1378048536,1053.084537772652,Completed
TX01504,2023-10-31,FND003,30976.51100913624,121.72313064190972,Completed
TX01505,2024-08-31,FND001,267328.9814220508,613.3890850310247,Failed
TX01506,2023-04-30,FND001,169124.03462529604,1060.3017315632403,Completed
TX01507,2025-09-30,FND007,112252.05427031904,302.2416979639874,Completed
TX01508,2023-07-31,FND010,3956.1086615471822,17.350751688158006,Completed
TX01509,2023-10-31,FND004,208423.96828627144,1070.3533635584113,Completed
TX01510,2024-01-31,FND006,119389.9274649115,401.59219883701047,Completed
TX01511,2025-10-31,FND006,34830.40151822818,261.6538584627161,Completed
TX01512,2024-07-31,FND002,332398.74390239187,1608.5862525271161,Pending
TX01513,2025-01-31,FND001,16778.399080494513,55.81343026707811,Pending
TX01514,2025-09-30,FND008,377079.4028168811,1123.9214702261138,Pending
TX01515,2024-12-31,FND003,202501.6916185021,593.876816649695,Completed
TX01516,2024-08-31,FND008,403395.0068040406,2255.8751974755282,Completed
TX01517,2023-08-31,FND007,240854.38604023328,1211.9694176880018,Completed
TX01518,2023-02-28,FND003,209960.73625084484,1025.9927124988985,Completed
TX01519,2023-03-31,FND009,75625.10995991532,146.30089489519636,Pending
TX01520,2024-05-31,FND003,305244.38957284315,845.0214352222814,Completed
TX01521,2025-01-31,FND006,427454.1141127659,1314.1878126817096,Completed
TX01522,2025-04-30,FND007,10785.655704652543,75.95595346036305,Completed
TX01523,2023-01-31,FND004,83031.94947987866,683.9327741371396,Completed
TX01524,2024-09-30,FND005,199881.05284791967,505.9736543593023,Pending
TX01525,2023-06-30,FND006,19488.94485305289,113.37254410178014,Completed
TX01526,2024-02-29,FND010,56420.5883375457,197.87329864418854,Completed
TX01527,2025-05-31,FND010,406178.76385216933,1574.2242187268687,Completed
TX01528,2025-07-31,FND008,9038.001056119148,18.558682472719013,Completed
TX01529,2025-08-31,FND010,448010.23859789077,681.0175740129921,Completed
TX01530,2024-06-30,FND004,202370.7617860305,451.83314133390314,Completed
TX01531,2023-08-31,FND003,246844.49082519047,999.9536364412808,Pending
TX01532,2025-10-31,FND006,110178.38143678456,627.7319274398973,Completed
TX01533,2024-02-29,FND007,201574.01038299457,1735.8956923480114,Completed
TX01534,2025-12-31,FND001,354947.8331069382,2227.5252406095656,Completed
TX01535,2023-06-30,FND003,119169.65079943086,791.9840653153715,Completed
TX01536,2024-04-30,FND008,351770.82675983635,784.6250005272644,Completed
TX01537,2023-12-31,FND006,421123.4065651474,2632.3574050558673,Completed
TX01538,2024-01-31,FND006,256256.5609231611,2432.4095589214244,Completed
TX01539,2025-10-31,FND005,25530.103287092366,157.30363603359837,Completed
TX01540,2023-05-31,FND009,42250.851955284605,90.2278060269835,Pending
TX01541,2023-10-31,FND002,496128.7155156999,3410.150954150913,Pending
TX01542,2024-12-31,FND006,248825.9609823627,571.6802188052527,Completed
TX01543,2025-04-30,FND008,107921.63284581953,170.56108868901575,Completed
TX01544,2023-11-30,FND007,120144.18110798267,1023.6384174909605,Completed
TX01545,2024-11-30,FND008,283213.1841299671,1937.6668406228453,Completed
TX01546,2023-11-30,FND002,3175.4303983336335,29.600917449941306,Completed
TX01547,2024-02-29,FND010,457550.038378012,1155.8041882455075,Completed
TX01548,2024-03-31,FND010,469242.43854771263,4329.891504071649,Pending
TX01549,2025-01-31,FND010,4629.131039310634,7.16686716007129,Completed
TX01550,2025-03-31,FND008,93172.24087537172,424.80208477385037,Failed
TX01551,2023-08-31,FND007,299683.6107289967,1655.9280307781964,Completed
TX01552,2023-02-28,FND007,264085.7631469912,1036.6736255440019,Pending
TX01553,2024-02-29,FND004,377963.198985275,2441.8222583387233,Completed
TX01554,2023-02-28,FND008,56679.57425348746,132.04736315343885,Completed
TX01555,2025-07-31,FND008,436358.9447267534,1283.225998464365,Completed
TX01556,2025-01-31,FND001,367756.5028433178,733.4361566301174,Completed
TX01557,2024-11-30,FND005,326843.37303931714,1804.3302714743218,Completed
TX01558,2023-12-31,FND009,62608.32329163727,614.8430032878584,Completed
TX01559,2023-08-31,FND007,86490.9476827331,606.1644916246081,Pending
TX01560,2025-12-31,FND008,183862.0034558425,1434.513632457299,Completed
TX01561,2024-10-31,FND003,157878.13549266176,1308.9879638836962,Pending
TX01562,2025-05-31,FND010,288902.61591036856,1002.7524543502313,Completed
TX01563,2023-04-30,FND002,282844.76228031167,1146.321987225257,Completed
TX01564,2024-11-30,FND006,425890.74020768295,2760.9468257521985,Completed
TX01565,2025-01-31,FND009,327628.5294205755,3140.9240058376195,Completed
TX01566,2024-10-31,FND005,266268.7737599288,713.8738421250564,Completed
TX01567,2025-06-30,FND001,339531.20660514245,2196.5570786522458,Completed
TX01568,2024-10-31,FND001,277606.97644374403,1098.9665950374454,Completed
TX01569,2025-01-31,FND008,167076.3621847443,1302.1685665739092,Completed
TX01570,2025-07-31,FND010,277160.422692747,305.57130968852744,Completed
TX01571,2025-05-31,FND002,256778.73079672112,1316.7412091711042,Completed
TX01572,2023-12-31,FND004,238807.40384642925,875.1311262342584,Failed
TX01573,2025-08-31,FND001,187590.00698368513,1137.792201557363,Pending
TX01574,2024-05-31,FND001,218588.1006883213,1458.0506557450556,Completed
TX01575,2024-11-30,FND009,289536.6632985873,1587.5778970777665,Completed
TX01576,2025-09-30,FND008,184111.95807668063,323.1315183669394,Pending
TX01577,2025-11-30,FND006,52783.57960873561,438.96702042955593,Completed
TX01578,2023-04-30,FND003,397604.0796555675,801.459880892062,Completed
TX01579,2023-07-31,FND010,436414.43562952464,2430.274380035547,Completed
TX01580,2024-07-31,FND007,174767.08921397696,1291.8588605059804,Pending
TX01581,2024-05-31,FND004,260764.70160528753,1180.206874233581,Completed
TX01582,2024-09-30,FND010,492337.5403173098,1104.9965141565015,Failed
TX01583,2025-02-28,FND002,209109.54864775742,1458.368788026103,Completed
TX01584,2024-02-29,FND004,495858.0310482627,4635.306727965193,Failed
TX01585,2024-11-30,FND001,179534.67799504136,1701.036968241572,Completed
TX01586,2024-12-31,FND007,290942.19915067364,2763.388272060844,Completed
